"No.","Code","Area name","Sex","Age group","2001","2006","2011","2016"
249,40304,"Onkaparinga","Males","30–34",5246,5253.67534987212,5052.10414041778,5273.35493056267
249,40304,"Onkaparinga","Males","35–39",5586,5553.00924280324,5538.85459081397,5332.92900869162
249,40304,"Onkaparinga","Males","40–44",5834,5759.65584630662,5758.84722177638,5737.26726554228
249,40304,"Onkaparinga","Males","45–49",5768,5854.98213818111,5835.01333640985,5851.8241468822
249,40304,"Onkaparinga","Males","50–54",5748,5774.89613206873,5944.68004717292,5960.30079615661
249,40304,"Onkaparinga","Males","55–59",4018,5613.68214945655,5676.3304117028,5894.90718415272
249,40304,"Onkaparinga","Males","60–64",2879,3952.06736029761,5402.21463351967,5498.50408300134
249,40304,"Onkaparinga","Males","65–69",2276,2815.14931357433,3785.16108713739,5119.55768706278
249,40304,"Onkaparinga","Males","70–74",2093,2155.31824235209,2661.05433572792,3541.51179095247
249,40304,"Onkaparinga","Males","75–79",1524,1843.75979849784,1927.09383115804,2391.18272181537
249,40304,"Onkaparinga","Males","80–84",877,1249.79561668747,1524.73005921882,1615.78853003033
249,40304,"Onkaparinga","Males","85+",493,718.067128416823,1028.86943350275,1336.45655132819
250,40401,"Charles Sturt","Females","0–4",2606,2256.3722962287,2097.20316346977,2018.30071131508
250,40401,"Charles Sturt","Females","5–9",2753,2635.91809049009,2313.68847267164,2158.69714712215
250,40401,"Charles Sturt","Females","10–14",2705,2816.132942314,2689.43469849886,2382.28060710501
250,40401,"Charles Sturt","Females","15–19",2958,3004.98477138434,3064.09350030452,2926.04161866661
250,40401,"Charles Sturt","Females","20–24",2974,3106.43648313195,3110.32640955222,3117.71943353437
250,40401,"Charles Sturt","Females","25–29",3428,3036.24423561839,3089.29845015336,3064.85603392783
250,40401,"Charles Sturt","Females","30–34",3812,3531.14138770401,3200.07179597603,3219.41212027144
250,40401,"Charles Sturt","Females","35–39",3611,3681.70877252222,3465.27439034066,3170.8168597116
250,40401,"Charles Sturt","Females","40–44",3785,3668.75297788685,3680.91463226418,3491.92067433439
250,40401,"Charles Sturt","Females","45–49",3539,3836.91759485758,3732.33422163027,3717.43636032948
250,40401,"Charles Sturt","Females","50–54",3506,3553.96254708079,3808.05451113794,3715.09898738746
250,40401,"Charles Sturt","Females","55–59",2711,3423.94112775801,3468.81084621196,3694.11840952319
250,40401,"Charles Sturt","Females","60–64",2548,2690.28480987375,3369.22900233666,3415.34680536285
250,40401,"Charles Sturt","Females","65–69",2337,2436.84523292443,2621.27930382953,3275.43609288738
250,40401,"Charles Sturt","Females","70–74",2593,2187.95982871836,2314.18274333882,2528.76621671261
250,40401,"Charles Sturt","Females","75–79",2503,2229.92078324909,1924.71903296853,2064.03879631844
250,40401,"Charles Sturt","Females","80–84",1557,1971.64257291863,1793.63964217566,1573.52739819507
250,40401,"Charles Sturt","Females","85+",1426,1592.43739193786,1923.17819866325,2024.59873304571
250,40401,"Charles Sturt","Males","0–4",2624,2359.67608654365,2193.633334529,2111.71612264376
250,40401,"Charles Sturt","Males","5–9",2896,2721.19529327355,2448.56048999165,2285.7941080012
250,40401,"Charles Sturt","Males","10–14",2824,2951.24944812101,2779.13968627674,2506.30343749663
250,40401,"Charles Sturt","Males","15–19",3069,3100.31261632285,3177.61814400291,3002.12192935442
250,40401,"Charles Sturt","Males","20–24",3269,3225.0490132492,3219.94790438316,3245.51428423002
250,40401,"Charles Sturt","Males","25–29",3590,3112.53163010242,3095.99195113398,3072.63783019892
250,40401,"Charles Sturt","Males","30–34",3747,3543.83232342965,3180.43740777794,3168.8469569176
250,40401,"Charles Sturt","Males","35–39",3855,3713.63696640749,3525.23652653877,3213.05935981611
250,40401,"Charles Sturt","Males","40–44",3616,3745.7323207913,3615.03159563318,3440.42624604235
250,40401,"Charles Sturt","Males","45–49",3229,3587.04433698354,3653.85093786019,3532.47049189844
250,40401,"Charles Sturt","Males","50–54",3326,3243.28195724961,3531.11663497085,3564.15666128252
250,40401,"Charles Sturt","Males","55–59",2654,3227.6463843939,3160.8690434827,3406.00844896359
250,40401,"Charles Sturt","Males","60–64",2303,2586.99887375774,3131.59211650963,3083.77245103022
250,40401,"Charles Sturt","Males","65–69",2141,2179.62364818296,2476.54593417357,3001.10579341358
250,40401,"Charles Sturt","Males","70–74",2213,1915.39941881795,2011.44628031036,2314.79371101018
250,40401,"Charles Sturt","Males","75–79",1825,1771.38895399021,1584.96626270375,1710.20897819781
250,40401,"Charles Sturt","Males","80–84",1106,1263.17244654054,1269.39765174386,1164.64036573176
250,40401,"Charles Sturt","Males","85+",665,805.141175237875,965.275937346214,1062.68173568665
251,40402,"Port Adelaide - West","Females","0–4",1583,1385.9817643611,1281.12720905024,1223.4768953002
251,40402,"Port Adelaide - West","Females","5–9",1620,1489.48747356745,1310.38242705432,1212.46068497229
251,40402,"Port Adelaide - West","Females","10–14",1614,1558.76100980292,1444.02867581041,1275.15492661017
251,40402,"Port Adelaide - West","Females","15–19",1669,1650.29710018856,1599.57422348251,1491.40219356777
251,40402,"Port Adelaide - West","Females","20–24",1571,1627.75169727171,1605.92097347986,1563.30375335652
251,40402,"Port Adelaide - West","Females","25–29",1721,1568.434320025,1587.60323006511,1557.20537761357
251,40402,"Port Adelaide - West","Females","30–34",1905,1784.90663441529,1630.64295829296,1627.82231222959
251,40402,"Port Adelaide - West","Females","35–39",2098,1962.84759504492,1855.87437270548,1699.01169198603
251,40402,"Port Adelaide - West","Females","40–44",2112,2103.31792855841,1995.04462363963,1891.37423205154
251,40402,"Port Adelaide - West","Females","45–49",1980,2061.24379722484,2042.21345107002,1948.43575882665
251,40402,"Port Adelaide - West","Females","50–54",1846,1961.98251035119,2036.85901428239,2010.62757524493
251,40402,"Port Adelaide - West","Females","55–59",1287,1782.69457980048,1875.57203168175,1945.1610037896
251,40402,"Port Adelaide - West","Females","60–64",1216,1282.55565112878,1727.51919927334,1803.73238001617
251,40402,"Port Adelaide - West","Females","65–69",1124,1164.79149867034,1250.86773442775,1656.60299891447
251,40402,"Port Adelaide - West","Females","70–74",1291,1046.56677839551,1100.79489979532,1199.65371247427
251,40402,"Port Adelaide - West","Females","75–79",1318,1104.31711069591,921.282104229222,982.187918569462
251,40402,"Port Adelaide - West","Females","80–84",792,998.145543892464,856.08925585568,726.200962831081
251,40402,"Port Adelaide - West","Females","85+",607,722.192339535158,899.262446726283,927.683932739851
251,40402,"Port Adelaide - West","Males","0–4",1705,1475.14591894071,1364.20119804564,1303.18644684097
251,40402,"Port Adelaide - West","Males","5–9",1729,1619.91377673918,1417.26821236455,1312.3578123346
251,40402,"Port Adelaide - West","Males","10–14",1626,1654.0754833758,1551.2081184406,1364.88636121751
251,40402,"Port Adelaide - West","Males","15–19",1754,1665.61709881715,1674.69523066538,1572.24998145277
251,40402,"Port Adelaide - West","Males","20–24",1683,1697.30214996368,1635.98098348506,1625.45870706136
251,40402,"Port Adelaide - West","Males","25–29",1707,1589.53398806232,1590.50727899729,1547.01968992715
251,40402,"Port Adelaide - West","Males","30–34",2011,1837.3498897249,1692.7802133959,1679.35000310978
251,40402,"Port Adelaide - West","Males","35–39",2135,2038.54427201649,1898.13277134524,1744.45409056129
251,40402,"Port Adelaide - West","Males","40–44",2304,2165.74081645432,2074.88535087317,1944.9889995699
251,40402,"Port Adelaide - West","Males","45–49",1957,2164.08499968797,2053.78792122805,1969.7050170399
251,40402,"Port Adelaide - West","Males","50–54",1837,1894.51160166951,2058.89968379069,1964.77360366437
251,40402,"Port Adelaide - West","Males","55–59",1347,1749.34619085176,1790.64620283079,1927.92845144889
251,40402,"Port Adelaide - West","Males","60–64",1069,1287.46652785164,1646.58942333913,1679.31612247356
251,40402,"Port Adelaide - West","Males","65–69",989,999.947145595795,1201.51130299672,1526.10271728329
251,40402,"Port Adelaide - West","Males","70–74",1010,867.808640212559,905.949924180142,1091.55492389808
251,40402,"Port Adelaide - West","Males","75–79",950,798.685355522108,709.780657509698,761.719680125912
251,40402,"Port Adelaide - West","Males","80–84",512,626.082428430987,550.590485309006,501.62526234664
251,40402,"Port Adelaide - West","Males","85+",280,341.72907972372,430.136040349742,446.457691250505
252,40403,"West Torrens","Females","0–4",1332,1206.40381776021,1134.4786312202,1097.02034739726
252,40403,"West Torrens","Females","5–9",1254,1240.44129472405,1117.84925560005,1049.81621366765
252,40403,"West Torrens","Females","10–14",1130,1213.87285227681,1188.17038766825,1070.22579095884
252,40403,"West Torrens","Females","15–19",1510,1488.01721348631,1540.89476771211,1495.60366127517
252,40403,"West Torrens","Females","20–24",2170,2131.04520713612,2102.77681202524,2112.73951566765
252,40403,"West Torrens","Females","25–29",2155,2033.83738866533,2031.06299697184,2007.37229959
252,40403,"West Torrens","Females","30–34",2168,2065.78808075065,1922.36751395238,1924.26620211096
252,40403,"West Torrens","Females","35–39",1963,2022.17902533942,1935.27543406475,1796.11349684327
252,40403,"West Torrens","Females","40–44",1840,1865.16401817526,1890.00271146167,1812.69074881904
252,40403,"West Torrens","Females","45–49",1642,1785.65216885762,1797.28846423792,1806.3001363202
252,40403,"West Torrens","Females","50–54",1633,1640.53626285556,1764.21026329488,1767.77054323775
252,40403,"West Torrens","Females","55–59",1489,1673.04425675106,1682.74189914468,1793.25779642106
252,40403,"West Torrens","Females","60–64",1393,1488.04985654085,1698.61254842089,1711.47314874244
252,40403,"West Torrens","Females","65–69",1317,1356.0383995966,1472.01998284276,1703.72420605728
252,40403,"West Torrens","Females","70–74",1462,1260.34048519811,1319.11272914644,1450.45989234977
252,40403,"West Torrens","Females","75–79",1478,1363.66741853085,1203.83396988408,1275.16096353893
252,40403,"West Torrens","Females","80–84",1038,1234.22005171141,1161.31996963477,1042.48647731252
252,40403,"West Torrens","Females","85+",964,1114.51193873766,1317.5914063365,1400.83464436703
252,40403,"West Torrens","Males","0–4",1422,1279.06063771042,1203.25348220609,1163.85735796053
252,40403,"West Torrens","Males","5–9",1301,1297.3352352047,1164.73241918473,1094.17940261667
252,40403,"West Torrens","Males","10–14",1273,1281.58378112843,1260.58861439747,1133.85040568188
252,40403,"West Torrens","Males","15–19",1539,1600.05287154924,1596.16817295849,1554.11870334533
252,40403,"West Torrens","Males","20–24",2090,2087.33548849187,2109.03429631617,2090.78844037157
252,40403,"West Torrens","Males","25–29",2330,2010.74353178129,2013.73599863866,2010.65794344288
252,40403,"West Torrens","Males","30–34",2377,2211.82646753114,1982.54291250952,1983.67038841319
252,40403,"West Torrens","Males","35–39",2143,2193.01266129989,2065.70151220007,1879.25692607192
252,40403,"West Torrens","Males","40–44",1961,1999.46342582337,2009.25331419434,1902.981170716
252,40403,"West Torrens","Males","45–49",1662,1868.11959334755,1885.1707080871,1878.66759235564
252,40403,"West Torrens","Males","50–54",1545,1617.61305113914,1783.90604842264,1790.33904048044
252,40403,"West Torrens","Males","55–59",1327,1547.42725779286,1602.39531989405,1744.05362941312
252,40403,"West Torrens","Males","60–64",1236,1324.59634425178,1548.89264738853,1594.05960543266
252,40403,"West Torrens","Males","65–69",1216,1193.97278948218,1306.71153114203,1536.21584971754
252,40403,"West Torrens","Males","70–74",1207,1104.49201760624,1126.30383895768,1255.78387293692
252,40403,"West Torrens","Males","75–79",1113,1053.67441169358,991.131012300579,1039.80180170506
252,40403,"West Torrens","Males","80–84",673,825.393884471191,809.86512181215,778.497879161945
252,40403,"West Torrens","Males","85+",418,530.268795624735,669.491208017437,741.32697350728
253,40501,"Barossa","Females","0–4",900,789.588201793852,752.788074031258,746.479574837098
253,40501,"Barossa","Females","5–9",1031,1015.39330447541,914.948041720872,879.710219851642
253,40501,"Barossa","Females","10–14",1063,1106.54295160332,1088.62864110977,993.988411445208
253,40501,"Barossa","Females","15–19",971,970.814579816209,1003.70125113663,987.303633244499
253,40501,"Barossa","Females","20–24",622,693.184369019162,702.821557327484,724.004155127131
253,40501,"Barossa","Females","25–29",786,733.001454123634,776.943860363234,789.671534567151
253,40501,"Barossa","Females","30–34",987,943.399672862126,892.46220785034,927.992888394453
253,40501,"Barossa","Females","35–39",1238,1178.90275601269,1149.48932423152,1096.64975937722
253,40501,"Barossa","Females","40–44",1265,1293.94627493288,1259.90809407422,1237.63866674994
253,40501,"Barossa","Females","45–49",1123,1273.33302443114,1299.34136632369,1278.30548067781
253,40501,"Barossa","Females","50–54",1007,1154.90501345397,1289.30884643463,1314.33901540052
253,40501,"Barossa","Females","55–59",834,1045.31823717351,1172.28742876186,1296.14729738015
253,40501,"Barossa","Females","60–64",651,828.124535566605,1037.64021073588,1149.21998506383
253,40501,"Barossa","Females","65–69",551,617.866569052204,778.566395425127,982.32671606534
253,40501,"Barossa","Females","70–74",512,501.323424299256,566.854359511279,712.619238005595
253,40501,"Barossa","Females","75–79",462,448.083700105096,441.907409734546,504.206429297638
253,40501,"Barossa","Females","80–84",364,391.049577898157,386.207809487785,384.479855147964
253,40501,"Barossa","Females","85+",337,391.451909886844,442.12646690431,471.987834811955
253,40501,"Barossa","Males","0–4",955,837.569496858161,798.900622017351,792.455311372276
253,40501,"Barossa","Males","5–9",1073,1077.31411944971,971.923510370652,935.004062581614
253,40501,"Barossa","Males","10–14",1252,1191.97073784575,1186.58406908054,1086.62225038805
253,40501,"Barossa","Males","15–19",1097,1113.71136836118,1078.85964541528,1069.42353862441
253,40501,"Barossa","Males","20–24",748,796.702798525688,812.522879884628,805.812577156202
253,40501,"Barossa","Males","25–29",837,796.54996291037,831.631316292487,847.93482925313
253,40501,"Barossa","Males","30–34",924,923.382682738802,878.605968306019,908.937607831177
253,40501,"Barossa","Males","35–39",1141,1083.61553071049,1074.63939891879,1027.12384453956
253,40501,"Barossa","Males","40–44",1300,1219.22680518271,1184.08506193224,1172.10491547802
253,40501,"Barossa","Males","45–49",1161,1297.67120046254,1244.94580604216,1221.26910620276
253,40501,"Barossa","Males","50–54",1117,1190.01717658924,1311.47477813984,1275.7196742502
253,40501,"Barossa","Males","55–59",868,1130.80196257346,1194.39161664281,1306.64006233293
253,40501,"Barossa","Males","60–64",680,854.812029556981,1099.86081200304,1158.47844039084
253,40501,"Barossa","Males","65–69",579,641.451492888955,803.024345403778,1031.35459858608
253,40501,"Barossa","Males","70–74",487,505.934632170355,572.970463987268,720.764451466881
253,40501,"Barossa","Males","75–79",369,390.683273483902,411.594777517999,476.541394589962
253,40501,"Barossa","Males","80–84",226,275.833027609729,300.3009781889,320.744978723703
