"Area","Sex","Period-Cohort","ERP(t-5)","Deaths","Net mig","ERP(t)","Prelim mig (model rates x pop-at-risk)","Scaled mig (adjusted for pop size)","Prelim in (consistent with total net mig)","Prelim out (consistent with total net mig)","scaling factor a (unsmoothed)","scaling factor b (smoothed)","In-mig (consistent with cohort net mig)","Out-mig (consistent with cohort net mig)","Adjusted net mig"
"Port Macquarie","Males","30-34 - 35-39",1481,10.8007690129868,450.800769012987,1921,2705.00762800976,1225.16208130469,1409.29797541471,1065.08499384252,1.03081075399891,1.03081075399891,1452.71950864637,1033.24978878097,419.469719865398
"Port Macquarie","Males","35-39 - 40-44",1926,16.7327649732255,336.732764973225,2246,2485.54454129131,1125.76204660263,1294.95859958894,978.672357535775,1.00310631942211,1.00310631942211,1298.98115463767,975.641702765456,323.339451872216
"Port Macquarie","Males","40-44 - 45-49",1948,23.2502915265848,219.250291526585,2144,1846.64171086185,836.387808476597,962.092822765439,727.107145605259,0.966833506469891,0.966833506469891,930.183577383825,752.050007306923,178.133570076903
"Port Macquarie","Males","45-49 - 50-54",1884,35.840270909595,265.840270909595,2114,1476.51479754626,668.748554979093,769.258205893787,581.371282568253,1.09035048677785,1.13121253182288,870.194522714639,513.936387914133,305.564358176592
"Port Macquarie","Males","50-54 - 55-59",1609,54.9758386917382,477.975838691738,2032,1219.7862321918,552.470101564358,635.503667223091,480.285526055642,1.33645360222091,1.30882120811444,831.760677496082,366.960378604781,489.948026361475
"Port Macquarie","Males","55-59 - 60-64",1357,80.7258304115026,579.725830411503,1856,1031.55058598206,467.213714965651,537.433660929083,406.168558691765,1.49965953534456,1.42020703813286,763.26706778099,285.992498126016,535.127000684843
"Port Macquarie","Males","60-64 - 65-69",1508,138.071874547131,493.071874547131,1863,1006.62704206039,455.92525107062,524.448595887021,396.355021624631,1.4245079768331,1.40454629143479,736.612330401299,282.194345634377,468.841262930016
"Port Macquarie","Males","65-69 - 70-74",1735,229.851825945493,329.851825945493,1835,900.115463566302,407.683632141481,468.95649657624,354.416550638508,1.28947136212671,1.22515697943547,574.545324831985,289.282562632763,329.851825945493
"Port Macquarie","Males","70-74 - 75-79",1680,319.761941651592,52.7619416515923,1413,577.151880195225,261.405768858833,300.69378283579,227.251043730407,0.961491599346593,1.1220791802746,337.402233358051,202.5267447479,52.7619416515923
"Port Macquarie","Males","75-79 - 80-84",1097,319.643382890438,52.6433828904376,830,230.886614457695,104.574021228366,120.290987328932,90.9106006916984,1.11527457935049,1.42387448156159,231.652773895215,63.8473417909669,52.6433828904376
"Port Macquarie","Males","80+ - 85+",885,494.716992398723,88.7169923987231,479,92.0189010689103,41.6775417509285,47.9414733006563,36.2320422550846,2.19485726598768,1.65506592266909,142.316716267548,21.8916006660653,88.7169923987231
"Taree - Gloucester","Females","Birth - 0-4",1517.91189672141,8.85596178350538,-36.0559349379013,1473,1017.89319256582,447.131917290146,449.302553582352,444.971767610747,0.951325083819653,0.951325083819653,427.432789447115,467.738920353226,-40.3061309061108
"Taree - Gloucester","Females","0-4 - 5-9",1682,1.56326453579533,115.563264535795,1796,1985.24328662169,872.061669650227,876.295160116882,867.848631700425,1.06272739930459,1.06272739930459,931.262876534211,816.623935986139,114.638940548073
"Taree - Gloucester","Females","5-9 - 10-14",1851,0.995630821896441,145.995630821896,1996,1676.78420642562,736.564251118564,740.139958942576,733.005817981979,1.0933238534981,1.0933238534981,809.21267203902,670.437963679949,138.774708359071
"Taree - Gloucester","Females","10-14 - 15-19",1864,1.73907448758531,-295.260925512415,1567,1596.27412279115,701.198430500461,704.602452227443,697.810854024105,0.805189872754437,0.805189872754437,567.338758851479,866.641369490894,-299.302610639415
"Taree - Gloucester","Females","15-19 - 20-24",1449,2.14341993277469,-467.856580067225,979,2173.89458229442,954.930890261471,959.566675735058,950.31750084175,0.735357395857967,0.735357395857967,705.624451820618,1292.32058614571,-586.69613432509
"Taree - Gloucester","Females","20-24 - 25-29",1000,1.98114562745514,95.9811456274551,1094,2361.58496456375,1037.37800857794,1042.4140399304,1032.36630691677,1.02353135034492,1.02353135034492,1066.94344990847,1008.63183777309,58.3116121353743
"Taree - Gloucester","Females","25-29 - 30-34",1259,2.9933866187924,121.993386618792,1378,2617.61116147388,1149.84313275504,1155.42513470522,1144.28809814773,1.02923447766955,1.02923447766955,1189.20338500459,1111.78562608852,77.4177589160693
"Taree - Gloucester","Females","30-34 - 35-39",1503,4.78654060375421,184.786540603754,1683,2392.56607907941,1050.98714285091,1056.0892407927,1045.90969377629,1.03977893707187,1.03977893707187,1098.09934824447,1005.89621167138,92.2031365730926
"Taree - Gloucester","Females","35-39 - 40-44",1851,7.97402265356124,33.9740226535612,1877,2046.85317527785,899.125164956079,903.490037242804,894.781379908055,1.03158868244876,1.03158868244876,932.030097124884,867.381927634226,64.6481694906574
"Taree - Gloucester","Females","40-44 - 45-49",1630,11.5503554076405,83.5503554076405,1702,1398.24964310607,614.21183316525,617.193571763226,611.244499715793,1.05250423895933,1.05250423895933,649.598850539247,580.752530099226,68.8463204400207
"Taree - Gloucester","Females","45-49 - 50-54",1740,19.1421655058164,13.1421655058164,1734,1228.6800849078,539.724684390715,542.344819394359,537.117207583835,1.02287871296418,1.10234575559433,597.851509727946,487.249308901495,29.6494558569449
"Taree - Gloucester","Females","50-54 - 55-59",1443,25.9545123880074,172.954512388007,1590,994.485856755847,436.849731481453,438.9704521116,434.739256315367,1.23165431485949,1.12810452182154,495.204551973142,385.371433148231,187.68803859322
"Taree - Gloucester","Females","55-59 - 60-64",1399,37.556004832198,56.556004832198,1418,885.316277607791,388.894598673083,390.782517421624,387.015800693876,1.12978053764096,1.13408553877979,443.180801815823,341.258033419846,98.9400938138263
"Taree - Gloucester","Females","60-64 - 65-69",1405,57.6602678586256,-44.3397321413744,1303,783.473993449754,344.158140949061,345.828883121818,342.495470338698,1.04082176383891,1.03584472755759,358.225025218864,330.643639173862,30.8836717431289
"Taree - Gloucester","Females","65-69 - 70-74",1317,88.6094363327132,-32.3905636672868,1196,611.028008548437,268.407458636753,269.71046329441,267.110748956003,0.936931881192887,1.05855608426111,285.503651909179,252.334999465288,-32.3905636672868
"Taree - Gloucester","Females","70-74 - 75-79",1013,118.547728345492,58.5477283454919,953,357.348817167047,156.973308131183,157.735347132116,156.214950635058,1.19791460775152,1.17341763422109,185.089437864811,133.128177112109,58.5477283454919
"Taree - Gloucester","Females","75-79 - 80-84",799,158.915493867751,52.9154938677508,693,178.777313489709,78.5318573033548,78.913096246417,78.1524601728513,1.38540641371887,1.20095006343884,81.3062709710231,65.0755285769891,52.9154938677508
"Taree - Gloucester","Females","80+ - 85+",1126,527.568819468059,2.56881946805879,601,120.893818403948,53.1052621299349,53.3630657105537,52.8487040303485,1.01952916884614,1.20246779128251,45.5521065637997,43.9502034179079,2.56881946805879
"Taree - Gloucester","Males","Birth - 0-4",1604.43287483453,11.876547960207,-44.5563268743202,1548,1080.75853001473,474.746896022609,477.051591353608,472.453334960241,0.953820082290893,0.953820082290893,455.0213881219,495.327519028011,-40.3061309061108
"Taree - Gloucester","Males","0-4 - 5-9",1850,2.71461656035005,113.71461656035,1961,2167.76174616933,952.23690743983,956.85961476655,947.636532984828,1.05687392592075,1.05687392592075,1011.27997761334,896.641037065271,114.638940548073
"Taree - Gloucester","Males","5-9 - 10-14",1892,1.5537858962453,131.553785896245,2022,1665.40640434667,731.566301927757,735.11774682291,728.032014502817,1.09402460521083,1.09402460521083,804.236902751412,665.462194392341,138.774708359071
"Taree - Gloucester","Males","10-14 - 15-19",2009,3.65570423358464,-303.344295766415,1702,1504.65225872794,660.951516537892,664.16015652468,657.75837788834,0.79503466251476,0.79503466251476,528.030345898349,827.332956537764,-299.302610639415
"Taree - Gloucester","Males","15-19 - 20-24",1679,6.46431141704528,-705.535688582955,967,1943.78325311108,853.849440302486,857.99451810063,849.724387888643,0.71036286173294,0.71036286173294,609.487441229139,1196.18357555423,-586.69613432509
"Taree - Gloucester","Males","20-24 - 25-29",1062,5.64207864329347,20.6420786432935,1077,2191.95529359749,962.864453951203,967.538753520084,958.212736502553,1.02575899752605,1.02575899752605,992.461581878362,934.149969742987,58.3116121353743
"Taree - Gloucester","Males","25-29 - 30-34",1193,6.8421312133463,32.8421312133463,1219,2389.47971028083,1049.63138764157,1054.7269039654,1044.5604883883,1.0325457557613,1.0325457557613,1089.05378817672,1011.63602926065,77.4177589160693
"Taree - Gloucester","Males","30-34 - 35-39",1520,9.61973254243089,-0.380267457569113,1510,2409.2219614549,1058.30360461243,1063.44122088072,1053.19080880473,1.03946396662011,1.03946396662011,1105.40882972401,1013.20569315092,92.2031365730926
"Taree - Gloucester","Males","35-39 - 40-44",1745,14.3223163277536,95.3223163277536,1826,2127.4879091446,934.545740923521,939.082565121333,930.030834685394,1.03018489270144,1.03018489270144,967.428671587312,902.780502096655,64.6481694906574
"Taree - Gloucester","Males","40-44 - 45-49",1667,19.1422854724009,54.1422854724009,1702,1520.36557279901,667.853934491853,671.09608279763,664.627449406152,1.0477838567057,1.0477838567057,703.163641853791,634.31732141377,68.8463204400207
"Taree - Gloucester","Males","45-49 - 50-54",1674,30.1567462080734,46.1567462080734,1690,1242.3701298013,545.738336968144,548.38766571088,543.101807460741,1.02256928126816,1.10144612407523,604.019468887915,493.080683285099,29.6494558569449
"Taree - Gloucester","Males","50-54 - 55-59",1392,44.4215647984328,202.421564798433,1550,985.611396624078,432.951430163973,435.053226190462,430.859788174441,1.23398523425184,1.12807466310829,490.77252156898,381.94261626908,187.68803859322
"Taree - Gloucester","Males","55-59 - 60-64",1364,70.3241827954546,141.324182795455,1435,898.633703754684,394.744570290852,396.660888176674,392.837510374114,1.12766947380487,1.13421058577004,449.896978330932,346.353239250899,98.9400938138263
"Taree - Gloucester","Males","60-64 - 65-69",1308,107.107075627632,106.107075627632,1307,780.875026694724,343.016487780892,344.681687710512,341.359332638403,1.04097704925343,1.03528977360033,356.845426433995,329.723466166666,30.8836717431289
"Taree - Gloucester","Males","65-69 - 70-74",1422,169.910075257746,-35.0899247422535,1217,665.379470126463,292.282530599506,293.701438630814,290.870477488659,0.937222797742686,1.08812023194696,319.582477526117,267.31464864706,-35.0899247422535
"Taree - Gloucester","Males","70-74 - 75-79",976,190.223722159369,78.2237221593695,864,343.342857924091,150.820883244634,151.553054825624,150.092248875247,1.28616084884477,1.18837809666835,180.10233083795,126.300080164751,78.2237221593695
"Taree - Gloucester","Males","75-79 - 80-84",673,196.895015823015,37.8950158230147,514,142.222320374304,62.4742745652108,62.7775607374939,62.1724536059946,1.34175064341761,1.0806704370442,81.3062709710231,57.5313726320173,37.8950158230147
"Taree - Gloucester","Males","80+ - 85+",644,335.493561560718,-27.5064384392824,281,62.4028471325088,27.4118197140005,27.5448925017076,27.2793898174147,0.614099818870213,0.97792523114391,45.5521065637997,27.8951692303768,-27.5064384392824
"Albury","Females","Birth - 0-4",1936.44940537539,11.4051320456957,-28.0442733296949,1897,1310.89164039196,522.857870269499,518.082164992555,527.677598217813,0.947493816595091,0.947493816595091,490.879647818643,556.919305409372,-66.0396575907288
"Albury","Females","0-4 - 5-9",2044,1.84328575655453,14.8432857565545,2057,2340.85184543862,933.664364627812,925.136414516341,942.270925776489,1.02473546343726,1.02473546343726,948.020092472085,919.526023443985,28.4940690280996
"Albury","Females","5-9 - 10-14",2033,1.0587797484737,26.0587797484737,2058,1783.13599908688,711.215681110512,704.719543872347,717.771700041165,1.0191228853706,1.0191228853706,718.195814928241,704.303387103458,13.8924278247829
"Albury","Females","10-14 - 15-19",2181,2.20945079900448,-0.790549200995518,2178,2028.02649409695,808.891887689969,801.503590647549,816.348290395077,1.01436587193288,1.01436587193288,813.017888584535,804.786825920632,8.23106266390333
"Albury","Females","15-19 - 20-24",2165,3.52499002947666,-333.475009970523,1828,3575.10752351797,1425.95547040956,1412.9310072582,1439.09999366258,0.899963137927772,0.899963137927772,1271.58582296754,1599.06548725563,-327.479664288098
"Albury","Females","20-24 - 25-29",1909,3.3880050104665,-233.611994989534,1672,4038.60351389818,1610.82393622431,1596.11091226526,1625.67258551639,0.940708973161963,0.940708973161963,1501.47585732966,1728.13551469812,-226.659657368464
"Albury","Females","25-29 - 30-34",1918,4.27837473122054,-62.7216252687795,1851,3741.28800439707,1492.23766310615,1478.60778835935,1505.9931786666,1.00899018904794,1.00899018904794,1491.90075190446,1492.57465039142,-0.673898486958677
"Albury","Females","30-34 - 35-39",1940,5.8937849304858,48.8937849304858,1983,2946.02533842703,1175.04184689848,1164.30919110815,1185.87343680457,1.0214931972112,1.0214931972112,1189.33391816746,1160.92152159422,28.4123965732388
"Albury","Females","35-39 - 40-44",2201,9.39428849099811,-0.605711509001885,2191,2411.4214446943,961.811519766858,953.026477766804,970.677542688999,1.00798996103134,1.00798996103134,960.641122185994,962.983343302187,-2.34222111619339
"Albury","Females","40-44 - 45-49",2061,14.1120938969101,-36.8879061030899,2010,1708.36563537959,681.393023064131,675.16928150652,687.674135358293,1.00937117111997,1.00937117111997,681.496408378468,681.289653433697,0.206754944770466
"Albury","Females","45-49 - 50-54",1814,19.7317486114936,-27.2682513885064,1767,1266.52371446598,505.161427220252,500.547358596898,509.818028540854,0.985486858213932,1.00735837699759,504.2305747666,506.09399810657,-24.0432111146777
"Albury","Females","50-54 - 55-59",1407,23.8322838775472,-5.16771612245283,1378,913.169505791307,364.22374533591,360.896980336289,367.581176608639,1.02721710165886,1.0457420430496,377.405145547302,351.502723880831,12.8777891173325
"Albury","Females","55-59 - 60-64",1116,30.5034217451434,86.5034217451434,1172,719.064126079739,286.803520569279,284.183900277587,289.447288641567,1.12452216927601,1.07193035151354,304.625348119044,270.024342750322,62.1752913332314
"Albury","Females","60-64 - 65-69",1046,44.3737068749541,36.3737068749541,1038,602.93936571244,240.486385712086,238.289819175397,242.703200300357,1.06405178360576,1.10947215944774,264.37592025494,218.755557076048,25.4592965813185
"Albury","Females","65-69 - 70-74",1047,72.9890701188684,48.9890701188684,1023,503.313958493937,200.750127856766,198.916506332701,202.600651788557,1.13984252546146,1.12071493416551,222.928699299086,180.778042312263,48.9890701188684
"Albury","Females","70-74 - 75-79",943,109.321989567842,36.3219895678418,870,329.538863440415,131.438772664664,130.238230651428,132.650381329515,1.1582504934293,1.41801382653876,184.679611807668,93.5466064201237,36.3219895678418
"Albury","Females","75-79 - 80-84",714,146.453622029596,93.4536220295961,661,164.757912901039,65.7147919745124,65.1145629320687,66.3205539559357,1.95594846072551,2.28034313395602,114.934736060908,29.0835852588906,93.4536220295961
"Albury","Females","80+ - 85+",974,491.827330251057,153.827330251057,636,112.703559716477,44.9525661690306,44.5419761795274,45.3669409959825,3.72683044771323,2.84138945421937,88.5698640963584,15.966463495039,153.827330251057
